RX <- WEB_DATA|EGT=378.0C | dEGT=10.4 | PEGT=409.3 | RPM=4571 | FRPM=3466 | RRPM=2023 | SIG=OK | RNOISE=WARN | PUMP=1104us | START=1326us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=330.0C | dEGT=-2.1 | PEGT=323.8 | RPM=11382 | FRPM=11364 | RRPM=10200 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1760us | IGN=0 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=329.3C | dEGT=-2.1 | PEGT=323.0 | RPM=11415 | FRPM=11387 | RRPM=2400 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1760us | IGN=0 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=328.3C | dEGT=-2.1 | PEGT=322.0 | RPM=11426 | FRPM=11407 | RRPM=1800 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1760us | IGN=0 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=327.5C | dEGT=-2.1 | PEGT=321.3 | RPM=11429 | FRPM=11419 | RRPM=6000 | SIG=OK | RNOISE=WARN | PUMP=1104us | START=1760us | IGN=0 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=326.8C | dEGT=-2.1 | PEGT=320.5 | RPM=11431 | FRPM=11425 | RRPM=6001 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1760us | IGN=0 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=326.0C | dEGT=0.0 | PEGT=326.0 | RPM=11431 | FRPM=11428 | RRPM=6601 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1760us | IGN=0 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=325.0C | dEGT=0.0 | PEGT=325.0 | RPM=11431 | FRPM=11430 | RRPM=4800 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1760us | IGN=0 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=324.0C | dEGT=-2.1 | PEGT=317.8 | RPM=11431 | FRPM=11431 | RRPM=5400 | SIG=OK | RNOISE=WARN | PUMP=1104us | START=1760us | IGN=0 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=322.5C | dEGT=-2.1 | PEGT=316.3 | RPM=11431 | FRPM=11431 | RRPM=4800 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1760us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=322.5C | dEGT=2.1 | PEGT=328.8 | RPM=11431 | FRPM=11431 | RRPM=3600 | SIG=OK | RNOISE=WARN | PUMP=1104us | START=1760us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=324.5C | dEGT=2.1 | PEGT=330.8 | RPM=11431 | FRPM=11431 | RRPM=4200 | SIG=OK | RNOISE=WARN | PUMP=1104us | START=1760us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=327.8C | dEGT=2.1 | PEGT=334.0 | RPM=11431 | FRPM=11431 | RRPM=1800 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1760us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=329.5C | dEGT=4.2 | PEGT=342.0 | RPM=11431 | FRPM=11431 | RRPM=7800 | SIG=OK | RNOISE=WARN | PUMP=1104us | START=1760us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=330.3C | dEGT=2.1 | PEGT=336.5 | RPM=11431 | FRPM=11431 | RRPM=4801 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1760us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=331.0C | dEGT=2.1 | PEGT=337.3 | RPM=11431 | FRPM=11431 | RRPM=5400 | SIG=OK | RNOISE=WARN | PUMP=1104us | START=1760us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=331.3C | dEGT=2.1 | PEGT=337.5 | RPM=11431 | FRPM=11431 | RRPM=6601 | SIG=OK | RNOISE=WARN | PUMP=1104us | START=1760us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=331.5C | dEGT=2.1 | PEGT=337.8 | RPM=11431 | FRPM=11431 | RRPM=4200 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1760us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=331.8C | dEGT=0.0 | PEGT=331.8 | RPM=11431 | FRPM=11431 | RRPM=5400 | SIG=OK | RNOISE=WARN | PUMP=1104us | START=1760us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=331.8C | dEGT=0.0 | PEGT=331.8 | RPM=11431 | FRPM=11431 | RRPM=7200 | SIG=OK | RNOISE=WARN | PUMP=1104us | START=1760us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=332.0C | dEGT=0.0 | PEGT=332.0 | RPM=10078 | FRPM=10966 | RRPM=7800 | SIG=OK | RNOISE=WARN | PUMP=1104us | START=1760us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=332.0C | dEGT=0.0 | PEGT=332.0 | RPM=10741 | FRPM=10703 | RRPM=4800 | SIG=OK | RNOISE=WARN | PUMP=1104us | START=1760us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=332.3C | dEGT=0.0 | PEGT=332.3 | RPM=11186 | FRPM=10904 | RRPM=6001 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1760us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=332.5C | dEGT=0.0 | PEGT=332.5 | RPM=11349 | FRPM=11128 | RRPM=7801 | SIG=OK | RNOISE=WARN | PUMP=1104us | START=1760us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=332.5C | dEGT=-2.1 | PEGT=326.3 | RPM=11404 | FRPM=11274 | RRPM=5400 | SIG=OK | RNOISE=WARN | PUMP=1104us | START=1760us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=332.8C | dEGT=0.0 | PEGT=332.8 | RPM=11422 | FRPM=11354 | RRPM=5400 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1760us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=333.0C | dEGT=0.0 | PEGT=333.0 | RPM=10514 | FRPM=11257 | RRPM=198014 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1760us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=333.0C | dEGT=0.0 | PEGT=333.0 | RPM=9302 | FRPM=10025 | RRPM=3501 | SIG=OK | RNOISE=WARN | PUMP=1104us | START=1773us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=333.0C | dEGT=0.0 | PEGT=333.0 | RPM=10591 | FRPM=10131 | RRPM=4800 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1780us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=333.0C | dEGT=0.0 | PEGT=333.0 | RPM=11145 | FRPM=10614 | RRPM=4200 | SIG=OK | RNOISE=WARN | PUMP=1104us | START=1780us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=332.8C | dEGT=0.0 | PEGT=332.8 | RPM=10422 | FRPM=10851 | RRPM=106209 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1780us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=332.5C | dEGT=0.0 | PEGT=332.5 | RPM=8312 | FRPM=9280 | RRPM=105606 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1780us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=332.3C | dEGT=0.0 | PEGT=332.3 | RPM=9216 | FRPM=8907 | RRPM=9601 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1780us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=331.8C | dEGT=-2.1 | PEGT=325.5 | RPM=10612 | FRPM=9640 | RRPM=85800 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1780us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=331.8C | dEGT=0.0 | PEGT=331.8 | RPM=11156 | FRPM=10404 | RRPM=6000 | SIG=OK | RNOISE=WARN | PUMP=1104us | START=1780us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=331.5C | dEGT=0.0 | PEGT=331.5 | RPM=11340 | FRPM=10898 | RRPM=7200 | SIG=OK | RNOISE=WARN | PUMP=1104us | START=1780us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=331.3C | dEGT=0.0 | PEGT=331.3 | RPM=11401 | FRPM=11169 | RRPM=49200 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1780us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=330.8C | dEGT=0.0 | PEGT=330.8 | RPM=11421 | FRPM=11307 | RRPM=41400 | SIG=OK | RNOISE=WARN | PUMP=1104us | START=1780us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=330.5C | dEGT=-2.1 | PEGT=324.3 | RPM=11428 | FRPM=11373 | RRPM=64806 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1780us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=330.5C | dEGT=0.0 | PEGT=330.5 | RPM=11430 | FRPM=11405 | RRPM=8400 | SIG=OK | RNOISE=WARN | PUMP=1104us | START=1780us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=330.3C | dEGT=0.0 | PEGT=330.3 | RPM=11431 | FRPM=11419 | RRPM=26999 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1780us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=330.0C | dEGT=0.0 | PEGT=330.0 | RPM=11431 | FRPM=11426 | RRPM=4200 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1780us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=329.8C | dEGT=0.0 | PEGT=329.8 | RPM=11431 | FRPM=11429 | RRPM=14399 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1780us | IGN=0 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=329.5C | dEGT=-2.1 | PEGT=323.3 | RPM=11431 | FRPM=11430 | RRPM=12000 | SIG=OK | RNOISE=WARN | PUMP=1104us | START=1780us | IGN=0 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=329.0C | dEGT=-2.1 | PEGT=322.8 | RPM=11431 | FRPM=11431 | RRPM=12000 | SIG=OK | RNOISE=WARN | PUMP=1104us | START=1780us | IGN=0 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=328.8C | dEGT=0.0 | PEGT=328.8 | RPM=11431 | FRPM=11431 | RRPM=6600 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1780us | IGN=0 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=328.5C | dEGT=0.0 | PEGT=328.5 | RPM=11431 | FRPM=11431 | RRPM=9001 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1780us | IGN=0 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=328.5C | dEGT=0.0 | PEGT=328.5 | RPM=11431 | FRPM=11431 | RRPM=7200 | SIG=OK | RNOISE=WARN | PUMP=1104us | START=1780us | IGN=0 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=328.0C | dEGT=-2.1 | PEGT=321.8 | RPM=11431 | FRPM=11431 | RRPM=4200 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1780us | IGN=0 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=327.5C | dEGT=-2.1 | PEGT=321.3 | RPM=11431 | FRPM=11431 | RRPM=3000 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1780us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=327.3C | dEGT=0.0 | PEGT=327.3 | RPM=11751 | FRPM=11479 | RRPM=193785 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1780us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=329.0C | dEGT=4.2 | PEGT=341.5 | RPM=10330 | FRPM=10687 | RRPM=47396 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1780us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=329.8C | dEGT=0.0 | PEGT=329.8 | RPM=12757 | FRPM=11614 | RRPM=174003 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1780us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=330.0C | dEGT=0.0 | PEGT=330.0 | RPM=7350 | FRPM=10022 | RRPM=190202 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1780us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=329.0C | dEGT=-2.1 | PEGT=322.8 | RPM=3038 | FRPM=6863 | RRPM=186611 | SIG=OK | RNOISE=WARN | PUMP=1104us | START=1780us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=328.5C | dEGT=0.0 | PEGT=328.5 | RPM=1045 | FRPM=3920 | RRPM=197394 | SIG=OK | RNOISE=WARN | PUMP=1104us | START=1780us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=328.0C | dEGT=0.0 | PEGT=328.0 | RPM=2541 | FRPM=2478 | RRPM=6600 | SIG=OK | RNOISE=WARN | PUMP=1104us | START=1780us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=328.0C | dEGT=0.0 | PEGT=328.0 | RPM=2541 | FRPM=2478 | RRPM=6600 | SIG=OK | RNOISE=WARN | PUMP=1104us | START=1780us | IGN=1 | V1=0 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=327.8C | dEGT=-2.1 | PEGT=321.5 | RPM=7901 | FRPM=4621 | RRPM=6601 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1780us | IGN=1 | V1=0 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=326.3C | dEGT=-4.2 | PEGT=313.8 | RPM=10226 | FRPM=7398 | RRPM=8401 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1780us | IGN=1 | V1=0 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=321.8C | dEGT=-10.4 | PEGT=290.5 | RPM=11033 | FRPM=9304 | RRPM=3600 | SIG=OK | RNOISE=WARN | PUMP=1104us | START=1780us | IGN=1 | V1=0 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=317.3C | dEGT=-6.2 | PEGT=298.5 | RPM=11300 | FRPM=10376 | RRPM=4800 | SIG=OK | RNOISE=WARN | PUMP=1104us | START=1780us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=312.3C | dEGT=-10.4 | PEGT=281.0 | RPM=11388 | FRPM=10927 | RRPM=74396 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1780us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=310.3C | dEGT=0.0 | PEGT=310.3 | RPM=11417 | FRPM=11195 | RRPM=32998 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1780us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=311.5C | dEGT=2.1 | PEGT=317.8 | RPM=10259 | FRPM=11091 | RRPM=118800 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1780us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=313.0C | dEGT=4.2 | PEGT=325.5 | RPM=11022 | FRPM=10893 | RRPM=6001 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1780us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=313.5C | dEGT=2.1 | PEGT=319.8 | RPM=11313 | FRPM=11088 | RRPM=7200 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1780us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=313.5C | dEGT=0.0 | PEGT=313.5 | RPM=11694 | FRPM=11292 | RRPM=180595 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1780us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=313.3C | dEGT=-2.1 | PEGT=307.0 | RPM=7967 | FRPM=9851 | RRPM=33001 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1780us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=313.5C | dEGT=0.0 | PEGT=313.5 | RPM=8153 | FRPM=8560 | RRPM=79194 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1780us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=313.3C | dEGT=-2.1 | PEGT=307.0 | RPM=6130 | FRPM=7714 | RRPM=128406 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1780us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=312.8C | dEGT=-2.1 | PEGT=306.5 | RPM=7377 | FRPM=6945 | RRPM=4199 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1776us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=312.0C | dEGT=0.0 | PEGT=312.0 | RPM=9569 | FRPM=7903 | RRPM=1976 | SIG=OK | RNOISE=WARN | PUMP=1104us | START=1750us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=311.8C | dEGT=2.1 | PEGT=318.0 | RPM=10797 | FRPM=9333 | RRPM=2000 | SIG=OK | RNOISE=WARN | PUMP=1104us | START=1712us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=311.5C | dEGT=0.0 | PEGT=311.5 | RPM=10996 | FRPM=10129 | RRPM=1500 | SIG=OK | RNOISE=CLEAN | PUMP=1104us | START=1686us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=311.5C | dEGT=0.0 | PEGT=311.5 | RPM=10729 | FRPM=10509 | RRPM=147022 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1680us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=311.3C | dEGT=0.0 | PEGT=311.3 | RPM=6473 | FRPM=9387 | RRPM=157819 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1680us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=311.0C | dEGT=0.0 | PEGT=311.0 | RPM=5224 | FRPM=6923 | RRPM=81597 | SIG=OK | RNOISE=NOISY | PUMP=1104us | START=1680us | IGN=1 | V1=1 | V2=1 | SD=OK | ALEARN=14/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
