RX <- WEB_DATA|EGT=47.5C | dEGT=2.1 | PEGT=53.7 | RPM=1950 | FRPM=2320 | RRPM=141607 | SIG=OK | RNOISE=NOISY | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=62.7C | dEGT=0.0 | PEGT=62.7 | RPM=2535 | FRPM=1601 | RRPM=3600 | SIG=OK | RNOISE=NOISY | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=63.0C | dEGT=0.0 | PEGT=63.0 | RPM=3293 | FRPM=2442 | RRPM=4200 | SIG=OK | RNOISE=CLEAN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=63.2C | dEGT=0.0 | PEGT=63.2 | RPM=3336 | FRPM=2949 | RRPM=67799 | SIG=OK | RNOISE=NOISY | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=63.5C | dEGT=0.0 | PEGT=63.5 | RPM=3288 | FRPM=3146 | RRPM=46807 | SIG=OK | RNOISE=NOISY | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=63.5C | dEGT=0.0 | PEGT=63.5 | RPM=3406 | FRPM=3273 | RRPM=4200 | SIG=OK | RNOISE=NOISY | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=63.7C | dEGT=0.0 | PEGT=63.7 | RPM=3496 | FRPM=3373 | RRPM=105597 | SIG=OK | RNOISE=NOISY | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=64.0C | dEGT=0.0 | PEGT=64.0 | RPM=2803 | FRPM=3120 | RRPM=81000 | SIG=OK | RNOISE=NOISY | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=64.2C | dEGT=2.1 | PEGT=70.5 | RPM=2021 | FRPM=2684 | RRPM=73202 | SIG=OK | RNOISE=NOISY | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=64.2C | dEGT=0.0 | PEGT=64.2 | RPM=945 | FRPM=1920 | RRPM=126001 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=64.5C | dEGT=0.0 | PEGT=64.5 | RPM=332 | FRPM=1128 | RRPM=121787 | SIG=OK | RNOISE=NOISY | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=64.7C | dEGT=0.0 | PEGT=64.7 | RPM=110 | FRPM=594 | RRPM=145784 | SIG=OK | RNOISE=NOISY | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=64.7C | dEGT=0.0 | PEGT=64.7 | RPM=0 | FRPM=0 | RRPM=192598 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=65.0C | dEGT=0.0 | PEGT=65.0 | RPM=0 | FRPM=0 | RRPM=193202 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=65.0C | dEGT=0.0 | PEGT=65.0 | RPM=0 | FRPM=0 | RRPM=192596 | SIG=OK | RNOISE=NOISY | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=65.2C | dEGT=0.0 | PEGT=65.2 | RPM=0 | FRPM=0 | RRPM=160784 | SIG=OK | RNOISE=NOISY | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=65.5C | dEGT=0.0 | PEGT=65.5 | RPM=0 | FRPM=0 | RRPM=183596 | SIG=OK | RNOISE=CLEAN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=65.5C | dEGT=0.0 | PEGT=65.5 | RPM=0 | FRPM=0 | RRPM=178196 | SIG=OK | RNOISE=CLEAN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=65.7C | dEGT=0.0 | PEGT=65.7 | RPM=0 | FRPM=0 | RRPM=187819 | SIG=OK | RNOISE=CLEAN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=66.0C | dEGT=2.1 | PEGT=72.2 | RPM=0 | FRPM=0 | RRPM=192621 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=66.2C | dEGT=2.1 | PEGT=72.5 | RPM=0 | FRPM=0 | RRPM=192596 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=66.2C | dEGT=2.1 | PEGT=72.5 | RPM=0 | FRPM=0 | RRPM=192590 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=66.2C | dEGT=0.0 | PEGT=66.2 | RPM=0 | FRPM=0 | RRPM=142809 | SIG=OK | RNOISE=NOISY | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=66.5C | dEGT=0.0 | PEGT=66.5 | RPM=0 | FRPM=0 | RRPM=147004 | SIG=OK | RNOISE=NOISY | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=66.7C | dEGT=0.0 | PEGT=66.7 | RPM=0 | FRPM=0 | RRPM=178798 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=66.7C | dEGT=0.0 | PEGT=66.7 | RPM=0 | FRPM=0 | RRPM=110393 | SIG=OK | RNOISE=NOISY | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=67.0C | dEGT=0.0 | PEGT=67.0 | RPM=3670 | FRPM=3670 | RRPM=91795 | SIG=OK | RNOISE=NOISY | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=67.2C | dEGT=2.1 | PEGT=73.5 | RPM=2120 | FRPM=3189 | RRPM=85209 | SIG=OK | RNOISE=NOISY | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=67.2C | dEGT=0.0 | PEGT=67.2 | RPM=2786 | FRPM=2778 | RRPM=29400 | SIG=OK | RNOISE=NOISY | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=67.5C | dEGT=0.0 | PEGT=67.5 | RPM=3630 | FRPM=3118 | RRPM=81000 | SIG=OK | RNOISE=NOISY | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=67.7C | dEGT=2.1 | PEGT=74.0 | RPM=2134 | FRPM=2805 | RRPM=9600 | SIG=OK | RNOISE=NOISY | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=67.7C | dEGT=0.0 | PEGT=67.7 | RPM=3173 | FRPM=2827 | RRPM=35998 | SIG=OK | RNOISE=NOISY | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=68.0C | dEGT=0.0 | PEGT=68.0 | RPM=3838 | FRPM=3293 | RRPM=6000 | SIG=OK | RNOISE=NOISY | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=68.0C | dEGT=-2.1 | PEGT=61.7 | RPM=4023 | FRPM=3632 | RRPM=8400 | SIG=OK | RNOISE=NOISY | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=68.2C | dEGT=0.0 | PEGT=68.2 | RPM=4242 | FRPM=3910 | RRPM=56397 | SIG=OK | RNOISE=NOISY | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=68.2C | dEGT=0.0 | PEGT=68.2 | RPM=4314 | FRPM=4138 | RRPM=21001 | SIG=OK | RNOISE=NOISY | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=68.5C | dEGT=0.0 | PEGT=68.5 | RPM=4148 | FRPM=4272 | RRPM=160203 | SIG=OK | RNOISE=NOISY | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=68.5C | dEGT=0.0 | PEGT=68.5 | RPM=3717 | FRPM=3900 | RRPM=79795 | SIG=OK | RNOISE=NOISY | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=68.7C | dEGT=0.0 | PEGT=68.7 | RPM=3401 | FRPM=3793 | RRPM=126606 | SIG=OK | RNOISE=NOISY | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=69.0C | dEGT=2.1 | PEGT=75.2 | RPM=2420 | FRPM=3330 | RRPM=169788 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=69.0C | dEGT=2.1 | PEGT=75.2 | RPM=914 | FRPM=2223 | RRPM=178807 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=69.2C | dEGT=2.1 | PEGT=75.5 | RPM=309 | FRPM=1246 | RRPM=184202 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=69.2C | dEGT=0.0 | PEGT=69.2 | RPM=102 | FRPM=640 | RRPM=192600 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=69.5C | dEGT=0.0 | PEGT=69.5 | RPM=0 | FRPM=0 | RRPM=193204 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=69.5C | dEGT=0.0 | PEGT=69.5 | RPM=0 | FRPM=0 | RRPM=192612 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=69.7C | dEGT=0.0 | PEGT=69.7 | RPM=0 | FRPM=0 | RRPM=192619 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=69.7C | dEGT=0.0 | PEGT=69.7 | RPM=0 | FRPM=0 | RRPM=191990 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=70.0C | dEGT=0.0 | PEGT=70.0 | RPM=0 | FRPM=0 | RRPM=192625 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=70.0C | dEGT=0.0 | PEGT=70.0 | RPM=0 | FRPM=0 | RRPM=192600 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=70.2C | dEGT=0.0 | PEGT=70.2 | RPM=0 | FRPM=0 | RRPM=192615 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=70.2C | dEGT=-2.1 | PEGT=64.0 | RPM=0 | FRPM=0 | RRPM=191987 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=70.2C | dEGT=-2.1 | PEGT=64.0 | RPM=0 | FRPM=0 | RRPM=193206 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=70.5C | dEGT=-2.1 | PEGT=64.2 | RPM=0 | FRPM=0 | RRPM=192581 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=70.7C | dEGT=0.0 | PEGT=70.7 | RPM=0 | FRPM=0 | RRPM=192581 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=71.0C | dEGT=2.1 | PEGT=77.2 | RPM=0 | FRPM=0 | RRPM=191996 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=71.0C | dEGT=0.0 | PEGT=71.0 | RPM=0 | FRPM=0 | RRPM=193217 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=71.2C | dEGT=2.1 | PEGT=77.5 | RPM=0 | FRPM=0 | RRPM=193202 | SIG=OK | RNOISE=CLEAN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=71.2C | dEGT=0.0 | PEGT=71.2 | RPM=0 | FRPM=0 | RRPM=192583 | SIG=OK | RNOISE=CLEAN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=71.2C | dEGT=0.0 | PEGT=71.2 | RPM=0 | FRPM=0 | RRPM=192594 | SIG=OK | RNOISE=CLEAN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=71.5C | dEGT=0.0 | PEGT=71.5 | RPM=0 | FRPM=0 | RRPM=193204 | SIG=OK | RNOISE=CLEAN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=71.5C | dEGT=-2.1 | PEGT=65.2 | RPM=0 | FRPM=0 | RRPM=191996 | SIG=OK | RNOISE=CLEAN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=71.7C | dEGT=0.0 | PEGT=71.7 | RPM=0 | FRPM=0 | RRPM=191998 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=71.7C | dEGT=0.0 | PEGT=71.7 | RPM=0 | FRPM=0 | RRPM=172810 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=72.0C | dEGT=0.0 | PEGT=72.0 | RPM=0 | FRPM=0 | RRPM=192596 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=72.0C | dEGT=0.0 | PEGT=72.0 | RPM=0 | FRPM=0 | RRPM=192610 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=72.2C | dEGT=0.0 | PEGT=72.2 | RPM=0 | FRPM=0 | RRPM=192587 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=72.2C | dEGT=0.0 | PEGT=72.2 | RPM=0 | FRPM=0 | RRPM=192002 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=72.5C | dEGT=0.0 | PEGT=72.5 | RPM=0 | FRPM=0 | RRPM=193190 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=72.7C | dEGT=2.1 | PEGT=79.0 | RPM=0 | FRPM=0 | RRPM=175200 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=72.7C | dEGT=0.0 | PEGT=72.7 | RPM=0 | FRPM=0 | RRPM=192604 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=72.7C | dEGT=0.0 | PEGT=72.7 | RPM=0 | FRPM=0 | RRPM=192000 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=73.0C | dEGT=0.0 | PEGT=73.0 | RPM=0 | FRPM=0 | RRPM=189606 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=73.0C | dEGT=0.0 | PEGT=73.0 | RPM=0 | FRPM=0 | RRPM=155981 | SIG=OK | RNOISE=NOISY | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=73.2C | dEGT=0.0 | PEGT=73.2 | RPM=0 | FRPM=0 | RRPM=157198 | SIG=OK | RNOISE=NOISY | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=73.2C | dEGT=0.0 | PEGT=73.2 | RPM=0 | FRPM=0 | RRPM=191996 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=73.2C | dEGT=0.0 | PEGT=73.2 | RPM=0 | FRPM=0 | RRPM=192608 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=73.5C | dEGT=2.1 | PEGT=79.7 | RPM=0 | FRPM=0 | RRPM=193190 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=73.5C | dEGT=-2.1 | PEGT=67.2 | RPM=0 | FRPM=0 | RRPM=192604 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
RX <- WEB_DATA|EGT=73.5C | dEGT=0.0 | PEGT=73.5 | RPM=0 | FRPM=0 | RRPM=168587 | SIG=OK | RNOISE=WARN | PUMP=1045us | START=1200us | IGN=1 | V1=1 | V2=0 | SD=OK | ALEARN=11/20 | PRAMP=1 | SRAMP=1 | OTA=OFF | WIFI=OFF | VER=7.9
